SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,CustomerValue,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2 Years,TenureGroup_2-4 Years,TenureGroup_4+ Years,Churn_Probability,Risk_Level
1,60,110.0,6668.35,0,109.31721311475411,6600.0,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0.11,Low Risk
1,8,100.6,819.4,1,91.04444444444444,804.8,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,0.98,High Risk
0,47,94.9,4615.25,0,96.15104166666667,4460.3,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,0.07,Low Risk
0,26,83.75,2070.6,1,76.68888888888888,2177.5,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0.76,High Risk
1,3,88.3,273.75,1,68.4375,264.9,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0.83,High Risk
0,50,69.75,3557.7,0,69.75882352941176,3487.5,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.12,Low Risk
0,27,71.6,1957.1,0,69.89642857142857,1933.1999999999998,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.04,Low Risk
1,8,92.1,729.95,1,81.10555555555555,736.8,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,0.82,High Risk
0,62,23.65,1416.75,0,22.488095238095237,1466.3,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,0.0,Low Risk
0,71,81.85,5924.4,0,82.28333333333333,5811.349999999999,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.0,Low Risk
0,66,25.1,1697.7,0,25.338805970149256,1656.6000000000001,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0.0,Low Risk
0,68,114.7,7849.85,0,113.7659420289855,7799.6,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0.03,Low Risk
0,13,49.15,649.4,0,46.385714285714286,638.9499999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.16,Low Risk
0,56,80.9,4557.5,0,79.95614035087719,4530.400000000001,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,0.34,Medium Risk
0,38,79.45,3013.05,1,77.25769230769231,3019.1,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,0.32,Medium Risk
1,14,90.45,1266.1,1,84.40666666666667,1266.3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0.84,High Risk
0,16,19.3,360.35,0,21.197058823529414,308.8,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0.18,Low Risk
0,14,70.2,1046.5,0,69.76666666666667,982.8000000000001,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.35,Medium Risk
0,32,69.75,2347.9,1,71.14848484848486,2232.0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.71,High Risk
0,8,54.25,447.75,0,49.75,434.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,Low Risk
0,43,99.3,4209.95,0,95.68068181818181,4269.9,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.13,Low Risk
0,52,74.0,3877.65,0,73.16320754716982,3848.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,0.05,Low Risk
0,3,50.25,152.3,0,38.075,150.75,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0.3,Low Risk
0,29,19.8,572.2,0,19.073333333333334,574.2,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.0,Low Risk
0,1,19.65,19.65,1,9.825,19.65,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.04,Low Risk
1,12,43.65,526.95,1,40.534615384615385,523.8,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0.83,High Risk
0,16,35.5,552.7,0,32.51176470588236,568.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.19,Low Risk
0,40,80.75,3208.65,0,78.25975609756098,3230.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,0.01,Low Risk
0,5,39.5,210.75,1,35.125,197.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.86,High Risk
0,40,97.1,3706.95,1,90.41341463414633,3884.0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.76,High Risk
0,36,19.55,620.75,0,16.777027027027028,703.8000000000001,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,0.0,Low Risk
0,5,80.0,412.5,1,68.75,400.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.76,High Risk
0,10,84.7,832.05,1,75.64090909090909,847.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0.45,Medium Risk
0,2,89.55,185.55,1,61.85,179.1,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.87,High Risk
0,23,90.6,1943.2,1,80.96666666666667,2083.7999999999997,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,0.93,High Risk
0,26,20.05,505.9,0,18.737037037037037,521.3000000000001,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.0,Low Risk
1,72,112.4,8046.85,0,110.23082191780823,8092.8,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,True,0.05,Low Risk
0,34,50.2,1815.3,0,51.86571428571428,1706.8000000000002,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.01,Low Risk
0,10,62.25,612.95,0,55.722727272727276,622.5,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.07,Low Risk
0,14,55.7,795.15,0,53.01,779.8000000000001,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,0.02,Low Risk
0,23,90.05,2169.8,1,90.40833333333335,2071.15,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.79,High Risk
0,47,19.65,973.1,0,20.272916666666667,923.55,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,0.0,Low Risk
0,24,89.25,2210.2,0,88.40799999999999,2142.0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,0.09,Low Risk
0,49,99.05,4853.75,1,97.075,4853.45,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.73,High Risk
1,20,54.0,1055.9,0,50.280952380952385,1080.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,0.03,Low Risk
0,2,69.75,144.55,1,48.18333333333334,139.5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.97,High Risk
0,2,49.05,91.1,1,30.366666666666664,98.1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.8,High Risk
0,22,56.75,1304.85,0,56.73260869565217,1248.5,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.02,Low Risk
0,7,98.05,713.0,1,89.125,686.35,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.96,High Risk
0,1,21.1,21.1,0,10.55,21.1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.3085714285714286,Medium Risk
0,59,96.65,5580.8,0,93.01333333333334,5702.35,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.16,Low Risk
0,58,24.5,1497.9,0,25.38813559322034,1421.0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,0.0,Low Risk
0,41,114.5,4527.45,1,107.79642857142856,4694.5,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.88,High Risk
1,59,79.2,4590.35,0,76.50583333333334,4672.8,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,0.14,Low Risk
0,3,69.55,200.2,0,50.05,208.64999999999998,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.48,Medium Risk
0,32,20.05,614.45,0,18.61969696969697,641.6,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0.0,Low Risk
1,46,98.85,4564.9,0,97.12553191489361,4547.099999999999,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,0.17,Low Risk
0,0,25.75,0.0,0,0.0,0.0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,0.025,Low Risk
0,2,80.95,171.15,1,57.050000000000004,161.9,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.97,High Risk
0,52,19.6,1012.4,0,19.10188679245283,1019.2,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,0.0,Low Risk
1,13,74.3,940.35,1,67.16785714285714,965.9,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,0.81,High Risk
1,11,89.7,1047.7,1,87.30833333333334,986.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.89,High Risk
0,32,87.65,2766.4,0,83.83030303030303,2804.8,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.11,Low Risk
1,17,100.45,1622.45,1,90.13611111111112,1707.65,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,0.82,High Risk
0,16,74.75,1129.35,0,66.43235294117646,1196.0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,0.25,Low Risk
0,51,107.45,5680.9,0,109.24807692307692,5479.95,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,0.31,Medium Risk
0,29,75.35,2243.9,0,74.79666666666667,2185.1499999999996,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,0.01,Low Risk
0,70,64.95,4523.25,0,63.70774647887324,4546.5,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.01,Low Risk
0,71,100.45,7159.7,0,99.44027777777778,7131.95,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0.03,Low Risk
0,41,68.5,2839.95,0,67.61785714285713,2808.5,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.01,Low Risk
0,1,80.55,80.55,0,40.275,80.55,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0.38,Medium Risk
0,7,81.25,580.1,0,72.5125,568.75,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0.1,Low Risk
0,25,90.4,2178.6,1,83.79230769230769,2260.0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,0.51,Medium Risk
0,67,89.55,6038.55,0,88.80220588235295,5999.849999999999,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0.11,Low Risk
0,5,55.7,259.4,0,43.23333333333333,278.5,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0.13,Low Risk
0,15,24.8,324.15,0,20.259375,372.0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0.03,Low Risk
0,20,20.0,417.65,0,19.888095238095236,400.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0.08,Low Risk
0,3,56.15,168.15,1,42.0375,168.45,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.81,High Risk
0,54,105.2,5637.85,0,102.50636363636364,5680.8,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,0.29,Low Risk
0,42,19.55,839.4,0,19.52093023255814,821.1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.01,Low Risk
0,9,79.75,769.1,0,76.91,717.75,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.27,Low Risk
0,63,97.45,6253.0,0,97.703125,6139.35,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0.03,Low Risk
0,69,24.25,1641.8,0,23.454285714285714,1673.25,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,0.0,Low Risk
0,69,24.6,1678.05,0,23.972142857142856,1697.4,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.0,Low Risk
0,40,50.15,2058.5,0,50.207317073170735,2006.0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.07,Low Risk
0,60,39.6,2424.5,0,39.74590163934426,2376.0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.02,Low Risk
0,4,94.4,387.2,1,77.44,377.6,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.79,High Risk
1,71,89.85,6293.45,0,87.40902777777778,6379.349999999999,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.02,Low Risk
0,37,78.95,2839.65,1,74.72763157894737,2921.15,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0.67,Medium Risk
0,32,98.85,3145.9,0,95.33030303030303,3163.2,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,0.17,Low Risk
0,39,53.85,2200.7,0,55.0175,2100.15,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,0.11,Low Risk
0,38,24.25,914.4,0,23.446153846153845,921.5,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.04,Low Risk
0,52,89.45,4577.75,0,86.37264150943396,4651.400000000001,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,0.07,Low Risk
0,48,105.25,4997.5,0,101.98979591836735,5052.0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,0.13,Low Risk
0,70,59.5,4144.8,0,58.3774647887324,4165.0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.0,Low Risk
0,20,70.55,1493.55,0,71.12142857142857,1411.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.13,Low Risk
0,50,82.5,4179.1,0,81.94313725490197,4125.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True,0.07,Low Risk
0,19,44.85,893.55,1,44.677499999999995,852.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,0.79,High Risk
0,25,61.6,1611.0,0,61.96153846153846,1540.0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.03,Low Risk
0,12,49.05,593.05,0,45.61923076923077,588.5999999999999,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03,Low Risk
1,39,105.65,4284.8,1,107.12,4120.35,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,0.79,High Risk
0,7,74.65,544.55,1,68.06875,522.5500000000001,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.82,High Risk
0,23,66.25,1533.8,0,63.90833333333333,1523.75,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,0.1,Low Risk
0,27,19.4,529.8,0,18.92142857142857,523.8,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,0.02,Low Risk
1,47,86.05,3865.6,0,80.53333333333333,4044.35,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,0.07,Low Risk
0,26,19.15,515.75,0,19.10185185185185,497.9,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,0.0,Low Risk
0,14,64.7,941.0,1,62.733333333333334,905.8000000000001,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.68,Medium Risk
1,11,104.05,1133.65,1,94.47083333333335,1144.55,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,0.94,High Risk
0,2,19.25,48.35,0,16.116666666666667,38.5,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.01,Low Risk
0,26,81.95,2070.05,0,76.66851851851852,2130.7000000000003,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.18,Low Risk
1,72,114.65,8333.95,0,114.16369863013699,8254.800000000001,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0.0,Low Risk
0,63,20.0,1209.25,0,18.89453125,1260.0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0.0,Low Risk
0,71,19.8,1396.25,0,19.39236111111111,1405.8,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0.0,Low Risk
0,11,65.15,723.35,0,60.27916666666667,716.6500000000001,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.07,Low Risk
1,14,19.65,228.65,0,15.243333333333334,275.09999999999997,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,0.04,Low Risk
0,13,88.95,1161.75,0,82.98214285714286,1156.3500000000001,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0.06,Low Risk
0,6,20.2,98.35,0,14.049999999999999,121.19999999999999,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0.04,Low Risk
1,11,75.2,775.3,0,64.60833333333333,827.2,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.23,Low Risk
0,18,56.8,1074.65,0,56.56052631578948,1022.4,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.06,Low Risk
0,1,35.55,35.55,1,17.775,35.55,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1.0,High Risk
0,32,75.5,2324.7,0,70.44545454545454,2416.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.14,Low Risk
0,29,35.6,1072.6,0,35.75333333333333,1032.4,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0.02,Low Risk
0,3,60.25,170.5,0,42.625,180.75,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0.17,Low Risk
0,2,95.15,196.9,1,65.63333333333334,190.3,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,1.0,High Risk
0,13,96.65,1162.85,1,83.06071428571428,1256.45,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,0.59,Medium Risk
0,41,40.35,1677.85,0,39.94880952380952,1654.3500000000001,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,0.07,Low Risk
0,1,18.85,18.85,0,9.425,18.85,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.21,Low Risk
0,7,54.85,370.4,0,46.3,383.95,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.12,Low Risk
0,52,64.3,3410.6,0,64.35094339622641,3343.6,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,0.03,Low Risk
0,45,24.65,1138.8,0,24.756521739130434,1109.25,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0.0,Low Risk
0,70,76.1,5264.25,0,74.1443661971831,5327.0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,0.01,Low Risk
0,53,18.7,1005.7,0,18.624074074074073,991.0999999999999,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,0.04,Low Risk
1,62,97.95,5936.55,0,94.23095238095239,6072.900000000001,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,0.03,Low Risk
0,60,94.1,5475.9,0,89.76885245901639,5646.0,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,0.2,Low Risk
1,3,80.4,224.05,1,56.0125,241.20000000000002,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0.84,High Risk
1,23,95.1,2326.05,0,96.91875,2187.2999999999997,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,0.21,Low Risk
0,1,31.35,31.35,1,15.675,31.35,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.51,Medium Risk
0,67,72.35,4991.5,0,73.40441176470588,4847.45,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,0.03,Low Risk
0,12,89.75,1052.4,1,80.95384615384616,1077.0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.72,High Risk
1,71,82.7,5831.2,0,80.98888888888888,5871.7,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,0.0,Low Risk
0,25,19.9,510.8,0,19.646153846153847,497.49999999999994,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0,Low Risk
0,5,53.8,283.95,0,47.324999999999996,269.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.06,Low Risk
